DELPHI DB FILE
FORMAT NUMBER=1
NUMBER OF BOUNDARY POINTS= 67600
24  62  80  0.006   -0.002  -0.006  0.007   -0.014  0.010   
24  63  73  0.019   -0.020  0.000   0.004   0.022   -0.026  
24  63  74  0.057   -0.063  -0.004  0.002   0.045   -0.038  
24  63  75  0.097   -0.092  -0.019  0.005   0.025   -0.015  
24  63  76  0.099   -0.088  -0.031  0.018   -0.009  0.012   
24  63  77  0.075   -0.075  -0.027  0.017   -0.026  0.036   
24  63  78  0.037   -0.037  -0.019  0.015   -0.030  0.034   
24  63  79  0.012   -0.009  -0.009  0.009   -0.017  0.015   
24  64  73  0.017   -0.018  -0.003  0.009   0.018   -0.023  
24  64  74  0.051   -0.063  -0.015  0.022   0.036   -0.032  
24  64  75  0.084   -0.093  -0.029  0.034   0.013   -0.008  
24  64  76  0.081   -0.084  -0.028  0.033   -0.012  0.010   
24  64  77  0.062   -0.073  -0.021  0.025   -0.020  0.027   
24  64  78  0.029   -0.035  -0.009  0.013   -0.023  0.025   
24  64  79  0.008   -0.008  -0.002  0.004   -0.012  0.009   
24  65  73  0.009   -0.010  -0.005  0.007   0.010   -0.011  
24  65  74  0.026   -0.031  -0.020  0.019   0.019   -0.013  
24  65  75  0.042   -0.049  -0.031  0.028   0.012   -0.002  
24  65  76  0.044   -0.050  -0.027  0.024   0.000   0.008   
24  65  77  0.036   -0.042  -0.018  0.016   -0.007  0.016   
24  65  78  0.019   -0.023  -0.006  0.005   -0.010  0.014   
24  65  79  0.007   -0.008  0.001   -0.001  -0.006  0.006   
24  66  74  0.012   -0.016  -0.007  0.007   0.008   -0.005  
24  66  75  0.021   -0.027  -0.011  0.010   0.009   -0.002  
24  66  76  0.026   -0.034  -0.008  0.008   0.006   0.002   
24  66  77  0.025   -0.033  -0.002  0.003   0.001   0.007   
24  66  78  0.019   -0.025  0.005   -0.003  -0.003  0.007   
24  66  79  0.012   -0.016  0.007   -0.006  -0.003  0.006   
24  66  80  0.006   -0.008  0.005   -0.004  -0.003  0.005   
24  67  74  0.009   -0.010  -0.002  0.003   0.004   -0.004  
24  67  75  0.013   -0.019  -0.003  0.006   0.007   -0.004  
24  67  76  0.021   -0.033  -0.001  0.007   0.008   -0.002  
24  67  77  0.025   -0.037  0.002   0.004   0.005   0.000   
24  67  78  0.026   -0.036  0.008   -0.002  0.002   0.003   
24  67  79  0.022   -0.032  0.010   -0.006  -0.002  0.008   
24  67  80  0.013   -0.019  0.007   -0.004  -0.006  0.009   
24  68  75  0.007   -0.010  -0.003  0.005   0.005   -0.003  
24  68  76  0.013   -0.019  -0.004  0.007   0.007   -0.004  
24  68  77  0.020   -0.028  -0.003  0.008   0.008   -0.004  
24  68  78  0.028   -0.043  0.001   0.008   0.008   -0.002  
24  68  79  0.032   -0.059  0.006   0.008   0.002   0.011   
24  68  80  0.017   -0.025  0.003   0.003   -0.008  0.011   
24  68  81  0.007   -0.009  0.001   0.001   -0.007  0.006   
24  69  76  0.006   -0.008  -0.004  0.005   0.004   -0.003  
24  69  77  0.011   -0.015  -0.006  0.008   0.006   -0.004  
24  69  78  0.017   -0.025  -0.007  0.011   0.007   -0.002  
24  69  79  0.020   -0.030  -0.008  0.012   0.001   0.005   
24  69  80  0.012   -0.018  -0.004  0.007   -0.005  0.008   
24  70  78  0.007   -0.009  -0.006  0.006   0.003   -0.001  
24  70  79  0.008   -0.010  -0.007  0.007   0.001   0.002   
25  53  72  0.011   -0.015  0.008   -0.008  0.005   -0.001  
25  53  73  0.013   -0.019  0.010   -0.010  0.003   0.002   
25  53  74  0.011   -0.016  0.009   -0.008  -0.000  0.005   
25  53  75  0.007   -0.010  0.005   -0.005  -0.002  0.004   
25  54  71  0.012   -0.017  0.006   -0.002  0.009   -0.008  
25  54  72  0.025   -0.038  0.013   -0.006  0.011   -0.004  
25  54  73  0.030   -0.044  0.015   -0.008  0.004   0.003   
25  54  74  0.026   -0.039  0.014   -0.009  -0.002  0.008   
25  54  75  0.016   -0.024  0.010   -0.006  -0.006  0.010   
25  54  76  0.009   -0.009  0.003   -0.002  -0.006  0.005   
25  55  71  0.016   -0.023  0.004   0.000   0.012   -0.010  
25  55  72  0.033   -0.048  0.005   0.001   0.014   -0.006  
25  55  73  0.041   -0.057  0.006   0.002   0.005   0.002   
25  55  74  0.038   -0.055  0.007   0.003   -0.002  0.010   
25  55  75  0.024   -0.037  0.005   0.003   -0.010  0.014   
25  55  76  0.009   -0.012  0.003   0.002   -0.008  0.008   
25  56  70  0.007   -0.009  0.003   -0.001  0.006   -0.006  
25  56  71  0.020   -0.026  0.006   -0.004  0.014   -0.010  
25  56  72  0.036   -0.046  0.006   -0.007  0.014   -0.004  
25  56  73  0.041   -0.051  0.002   -0.001  0.003   0.007   
25  56  74  0.033   -0.044  -0.003  0.008   -0.004  0.012   
25  56  75  0.019   -0.028  -0.003  0.007   -0.008  0.012   
25  56  76  0.007   -0.009  -0.000  0.002   -0.006  0.006   
25  57  70  0.010   -0.015  0.004   0.000   0.009   -0.009  
25  57  71  0.028   -0.039  0.010   -0.002  0.019   -0.016  
25  57  72  0.049   -0.066  0.013   -0.008  0.015   -0.004  
25  57  73  0.046   -0.059  0.009   -0.005  -0.007  0.017   
25  57  74  0.026   -0.031  0.003   -0.002  -0.011  0.015   
25  57  75  0.011   -0.011  0.003   -0.007  -0.004  0.008   
25  57  76  0.004   -0.002  0.007   -0.013  -0.001  0.004   
25  57  77  0.002   0.002   0.008   -0.014  -0.000  0.003   
25  57  78  0.001   0.001   0.008   -0.011  -0.001  0.002   
25  58  70  0.011   -0.015  0.001   0.004   0.009   -0.010  
25  58  71  0.029   -0.040  -0.000  0.009   0.019   -0.017  
25  58  72  0.051   -0.069  -0.004  0.012   0.016   -0.005  
25  58  73  0.047   -0.060  0.002   0.004   -0.005  0.013   
25  58  74  0.023   -0.025  0.018   -0.018  -0.003  0.006   
25  58  75  0.006   -0.003  0.033   -0.042  0.006   -0.001  
25  58  76  0.001   0.005   0.040   -0.053  0.003   0.003   
25  58  77  0.002   0.007   0.038   -0.051  -0.003  0.008   
